"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74"
"1179",-1.73034963742442,1.12336799384118,-0.552896570625963,-0.0978689358199875,0.259676807539119,-0.157638226140253,0.365051081802432,-0.0750371412531268,0.213145174082297,0.158722875612882,-0.0946634714107767,-0.10356759570752,-0.0576579004699078,0.197161057637701,-0.0386169138614649,-0.057162083879887,0.0610197119811371,-0.0256544729762121,-0.0103744697951751,0.00146116106987702,0.0171967399508758,-0.000562492674993812,-0.00565443522419427,0.00249997872614462,0.00935400742384608,-0.0127806981358807,-0.00285673988970232,-0.000866768697361371,-0.000858256765204523,0.00392297200256078,-0.00111821956196113,0.000449875874095764,-0.000755477736732775,2.1574172280643e-15,-3.08518159223955e-15,-1.74233548703501e-15,1.39469386361929e-15,-2.57672125897088e-15,-1.41190993352562e-15,-2.92223215312692e-16,-7.2434854780363e-16,-4.60100916259137e-16,3.64238502649888e-16,-6.9728796293497e-16,5.52493530409032e-17,2.15402525876128e-17,1.65512924000492e-16,3.72615303341726e-17,1.41955204017326e-16,3.1956860383469e-16,0.436479334983678,0.849036469027754,-0.225693653281724,0.419428427631396,-0.0987706071156342,1.2929525385891,0.448739831390742,-0.771041493317182,0.138831679648594,0.679840934516731,0.823281124215444,-0.0424422832545692,0.36587423147409,1.33882662975212,1.48844985310276,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.5526454554473,0.169041875065073,-0.314670447061027,0.715039694201638
"1053",-3.53834240068633,0.472001433328572,-0.338687529334659,0.795160069057742,-0.0950227407977698,0.0805998569576557,-0.0115754570182148,0.276772847954011,-0.0204795146490908,0.0387942640365167,-0.0766482027452292,-0.0606249373237129,0.00397253444311313,-0.0351673152850876,0.116540807056489,0.0417877256593645,-0.0478508547792546,0.113567204485131,0.0172756315913863,0.0397356051545408,-0.037632965853384,-0.0590989732972435,0.0234277630490492,-0.0129511378137637,0.00191106598891696,-0.0062725937913634,-0.00120931845022353,0.0096365894478092,-0.0012429179443526,-0.0038447576998145,0.000661871206597714,-0.000453958018277488,0.000532440184498932,-1.44402943875226e-15,-4.20515109183381e-15,4.48980986762207e-15,1.02084169251275e-15,3.8513674233875e-16,1.41311715892014e-15,-8.53327944020824e-16,-1.09376512973907e-15,9.3885018011519e-16,1.21211334843613e-16,6.04070042592401e-16,2.86430354754669e-16,2.07057135531138e-16,-1.24239487622006e-16,-2.03079817719389e-16,2.1554938537679e-16,1.86268426681651e-16,0.287379469971264,-0.421759063073211,0.297033601158131,-0.805424154509564,-0.0987706071156342,-0.465009246334675,-0.156083419614171,-0.771041493317182,-0.800461146251167,1.32907291700546,1.57391979629423,-0.0424422832545692,0.36587423147409,0.589455613376975,1.48844985310276,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.335936188899857,-0.163022549387535,0.783570893945179,0.465013281565744
"2046",-0.0260463643525878,-1.45513811080545,-1.5317227192953,-0.406281445648792,-0.0835476690848383,-0.132669203470295,0.500863360135639,0.0759883327115932,0.340017887828979,-0.11966223166683,-0.0992707797686453,-0.0819242326857266,-0.0591319991598944,0.085750791888324,0.00725496897187068,0.00789047955329021,0.00197701531129809,-0.0302154476085125,-0.0107169726407233,-0.024776145120669,0.00751243272269984,0.0953653003871701,0.0987596795047854,-0.0263816688704898,-0.045930596913996,-0.0545581697520356,0.00199551580120305,-9.09222761181798e-05,-0.00044755178647145,-0.00503231332119188,-0.0024723898157123,-0.00374152622420466,0.000132766032677716,-2.0672667986472e-15,-1.21827967457582e-15,-1.62504765612683e-15,-1.00363369012425e-15,-6.95987134487086e-16,-1.18120692315994e-16,1.19008422653483e-15,7.85022664810819e-16,-3.94369680517004e-16,-7.43236528673989e-17,-2.28895317213707e-16,7.99613770486769e-18,-1.35906696275409e-16,-7.77426381234348e-17,-1.3986932205378e-16,-1.76567735378202e-16,1.59984548049406e-16,-0.446572259873042,-0.10406018004797,0.297033601158131,-1.1116373000448,-0.0987706071156342,0.238175467634834,-0.156083419614171,-0.771041493317182,0.500098151148502,0.0306089520280044,0.0726424521366568,-0.0424422832545692,0.36587423147409,1.33882662975212,1.48844985310276,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,0.00222108181124832,2.31729648808663,-0.690195041546107,-0.228478601620826,-0.78610113677623,-0.682486669409061
"1629",-2.95387204506835,-0.348769136774368,-0.317470951726204,0.707307734209884,0.0739762812256966,0.369821783693968,0.152019797096389,-0.340253521470435,0.30041359183303,-0.0640462719166706,0.0289295146868354,0.117275547267544,0.10447761507188,-0.022134694704498,-0.00482483004743194,-0.0419714338095378,0.0213643947018386,0.0938811070731759,0.0475767111390593,-0.0176172463353591,0.0459850579410245,0.00653400431647663,0.0149816821438833,-0.00551025787016515,-0.00281456737390764,0.0131664693705102,-0.00188093687994409,-0.000872391412574881,-0.000384148697315678,0.00296369626945052,-0.000982317042337658,-0.00129723808749036,0.000369127728952307,-1.53845304363924e-16,1.90174908348788e-15,1.25391720999842e-16,4.13335361410924e-16,-2.78563074817174e-16,7.39984883346472e-16,-6.2328531876719e-16,1.88115289395351e-16,2.33508340653191e-16,3.41306690120897e-17,-1.32178336193592e-16,-3.08881023335936e-16,-3.09269910123557e-16,5.54521248955646e-17,5.19707976216639e-17,1.60989364950801e-16,-9.3279944317279e-17,-0.382200500349914,-0.421759063073211,-0.748420907721579,0.113215282096156,-0.720716773796893,-0.113416889349921,-0.760906670619083,-0.771041493317182,-0.48945783600342,0.0306089520280044,0.823281124215444,-0.897654290834137,-0.79512825107755,-0.15991540299817,0.555564486383614,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.205655824601057,-0.609906892707844,0.624806813707369,-0.0876997157956421
"1854",-1.81603301016934,-2.00599302144502,-0.0231343319602533,1.24067146931631,-0.206324631031578,0.0995538451938966,-0.809358046543699,-0.263217609124263,0.0198129093792242,-0.0342509533391061,-0.0836258664716971,-0.0519146059218613,0.0598756906992832,-0.130554411687484,0.0382677050503078,-0.0315710201880033,0.0552847326963428,0.0299076210427213,0.0088005562667395,-0.00363521230859922,-0.00975909657492033,-0.0193652072940343,0.0106680063245022,-0.010329687114255,0.00407065606713711,0.004064391375343,-0.00206371470464663,0.0026139608528927,-0.00107697031701471,-0.000890937874626661,0.00107487132719183,-0.00142636064259076,0.00164577071319131,-6.91455817729052e-16,3.25815594891794e-16,1.31796549352697e-15,-1.50273516887944e-15,8.71049645115208e-16,-5.90987794460982e-16,7.3318025261375e-16,9.67665610879015e-16,-5.89231314861636e-16,8.82337977545698e-16,4.8992096942277e-16,-8.5852969587465e-17,-1.74835719692234e-17,-8.39917125629163e-17,2.60728161441192e-17,1.4747752274001e-16,6.94298829929187e-18,-1.22932665212184,-1.69255459517418,-1.27114816216143,-1.1116373000448,-1.34266294047815,-1.51978631728894,-1.97055317262891,-0.771041493317182,-0.764334499101176,-0.618623030460722,0.0726424521366568,-0.897654290834137,-0.79512825107755,-0.909286419373315,-0.377320880335538,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-1.10170967036388,-1.44300369040133,0.532557136552087,-0.946545548756801
"1008",-1.15052730824028,-0.314809946590929,0.397646269843865,-1.52567643099808,0.483084848513797,0.00187933698561866,0.730207730817827,-0.214783805672636,-0.302470384428562,0.297731760446095,-0.211921227387022,0.180678195914285,-0.218595517902074,0.0271198052188183,-0.0613411226259099,-0.126887786984413,-0.0555018570167016,-0.0104540137153894,-0.00111496523301514,0.0627540328895917,-0.0310187581133246,-0.00678872598276516,0.00639612898624177,-0.00482828449070427,-0.0100199287162441,0.00495917497988202,-0.000278365245797103,-0.00318508349220589,-0.000926886433576308,0.00182923292169052,-0.000750692426845093,0.0016232507864885,-0.00111906037849697,-9.55991850560034e-16,6.45982068952565e-16,1.73261393893699e-15,-1.56423163695205e-15,-9.57184479734e-16,2.13921803295634e-15,-1.05966587794884e-15,-8.5642279710337e-17,-1.69679176514204e-16,9.71558367534859e-18,-3.8908745841585e-17,-5.57486743126518e-16,1.22003855476568e-16,1.25738114879038e-16,-1.10997364807593e-16,-7.86085153837969e-17,6.21881708531117e-17,0.111334696019606,1.80213311810348,2.38794261891755,1.03185471870188,1.76706789292814,1.2929525385891,1.35597470789811,0.176305219508502,-0.312751409726291,-0.618623030460722,0.0726424521366568,-0.897654290834137,-0.79512825107755,-0.15991540299817,0.555564486383614,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,0.00222108181124832,-0.24828176658071,0.0788004056024625,2.47848797047222,-1.62119979952107,-0.00221029218027267
"1048",1.24894108099828,-3.41584970178201,1.30157892877985,0.201669814808603,-1.00164142492527,-0.130095725422368,0.329661329731771,-0.0863926988148854,-0.00347994662267935,0.0540232703386702,0.267570434488306,0.097737329996395,0.094286325262609,0.0690968304057115,-0.0913489562319042,0.0939576112696834,0.014811725592196,0.000459237715034072,-0.0232143721557396,0.00858718809371286,0.0199158107164495,0.0242626799092569,-0.016686705508294,-0.00746973936805023,0.00539091560996649,0.00367449199216902,0.00110903935578365,-0.00815676714154021,-0.00128709634127032,-0.00248698598729747,-0.000426161806466582,0.00717247314088921,0.000333470252336846,2.30646341347343e-15,-1.25870975467881e-15,9.6224995813477e-16,5.91497884728589e-16,5.99768284827855e-16,-5.24139472983364e-16,-2.56663249644273e-16,5.11660951895198e-16,-1.36443942243284e-16,-1.65712592116637e-16,2.06332957598062e-16,2.06850896480605e-16,1.92068657898509e-16,-3.02720522587492e-16,-7.53646497456109e-17,1.63621037470809e-17,1.12524668341385e-16,-1.54029887637376,-1.05715682912369,0.297033601158131,-1.41785044558004,0.523175559565624,-0.81660160331943,-1.06331829612154,0.176305219508502,-1.66750067785095,-1.26785501294945,-1.42863489202092,-0.0424422832545692,0.36587423147409,-0.909286419373315,-1.31020624705469,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-1.55364734989582,-0.508569615828397,-0.991059934148124,-1.53172571988771
"1810",1.46923622189884,0.416914900686262,0.762715394052193,-0.0561621711231171,0.528035365887087,-0.197538116856142,0.475316913990188,0.0765358194271405,-0.630126148358168,-0.0569100409953124,0.154071698414158,-0.433020726317813,0.0768530813398646,-0.0813725489344731,-0.0121612609720378,0.0222579286315559,-0.0290651053779189,0.0195759357754992,0.054785553651209,-0.0900535508252004,0.0545246092604954,0.0745340325230103,-0.0552829230603884,-0.0443233465945883,5.30570233297265e-05,0.0165775357847499,0.00803702666216266,0.00340154126617322,0.00138120553745577,-0.00232618982078795,-0.0023600632568358,-0.00181901073490834,-0.00158463377444583,4.48440082067991e-15,-2.85979783680552e-15,-1.43851056291165e-16,-7.65864708953473e-16,6.47997276608258e-16,-1.4733349353638e-15,-7.23928817677957e-16,7.91884549770718e-16,-1.30238411437571e-15,-5.57394249261972e-16,-5.13885347121571e-16,4.50665463090241e-16,-2.30664973610289e-16,1.08393082532294e-16,1.47480477231606e-16,-1.5297071794512e-17,-1.0317531885583e-16,0.0410030485075718,0.849036469027754,2.91066987335741,1.9504941553076,3.63290639297192,1.2929525385891,0.448739831390742,-0.771041493317182,0.303043712148552,-0.618623030460722,-0.677996219942131,-0.0424422832545692,-0.79512825107755,-1.65865743574846,-1.31020624705469,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.0416041390896499,1.44858809214376,-1.82464622527853,0.0422653596923863
"1029",-1.78310726275673,-0.395371960942624,0.409704952396904,0.809140523131023,-0.171466369966677,0.0424520180249319,0.25564198711001,-0.09630827697435,0.242583721310219,-0.0325186550007102,-0.0115765566342522,0.0113825032004607,0.105655345498326,-0.0468303552765664,-0.0120742824620592,-0.0394690344506248,-0.0349152597677952,-0.000642457311584281,0.00864312558417244,-0.000416359932915661,-0.00880821536869909,0.0104069865376708,-0.00130859149874257,0.00400973573568208,-0.000673800486514719,0.00348871582220688,0.000535748942202726,-0.00250353252811389,-0.00132929119003707,0.00162584104037765,0.000218210656350312,5.43586296849472e-06,0.00023312696423206,4.56633028180346e-15,-2.28205350521356e-15,6.87716217844484e-16,-6.0556194821347e-16,-3.40949005855376e-16,9.95884254474031e-16,-7.52968092787893e-17,-6.20780567568974e-16,-5.36583541128902e-16,1.88588847363802e-16,2.16312610397655e-16,1.8833168265803e-16,-7.97901013822408e-17,-8.30981272444971e-17,1.80360714570255e-17,1.19756157973466e-16,9.11331595285221e-17,-0.459907503994383,-0.421759063073211,0.297033601158131,-0.192997863439084,0.523175559565624,-0.465009246334675,-0.760906670619083,0.176305219508502,-0.43591043410126,0.0306089520280044,0.0726424521366568,-0.0424422832545692,-0.79512825107755,0.589455613376975,0.555564486383614,-0.729384854275934,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.311058101266813,-0.383311522518179,0.263374954483892,-0.1728296665307
"2055",3.47954559415709,-1.34756401443677,0.811471953072548,-1.3484972165521,0.138060922991346,-0.446576017208345,-0.560178477833606,-0.603871127449197,-0.447612378116176,-0.393116142558693,-0.146911776320864,0.118149183331333,0.102714159688518,0.147699145818962,-0.0392342180524144,-0.141307127969809,-0.0611168813403186,-0.00793855517054804,-0.0714742972497928,-0.0289149165151377,0.015151890838711,0.0278397554916562,-0.0426512459038213,-0.00272050326458061,0.00757813849271074,0.00183896596041878,0.00726991196069128,0.0473619776412643,0.000246117485535044,-0.0209740254539737,0.000279942027999362,0.00139799681000412,0.000258537737869548,-1.78935570587725e-15,-3.06102431341581e-16,1.65559891386347e-15,1.97744087376442e-16,-8.36358898116797e-18,1.12536622650514e-17,-6.30840491416763e-16,-8.52324547433454e-16,-5.3264297355114e-17,-6.60619215751882e-17,3.49891479015164e-16,2.40302606352698e-16,-8.44196792393293e-17,2.44517523368399e-17,9.99799447208459e-18,1.7062007900888e-16,4.34591484727648e-17,-0.834224080994299,-0.421759063073211,-0.225693653281724,0.113215282096156,-0.0987706071156342,-0.465009246334675,-0.760906670619083,-0.771041493317182,0.563851057883779,-1.26785501294945,-1.42863489202092,-0.0424422832545692,-0.79512825107755,-0.909286419373315,-1.31020624705469,-0.729384854275934,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.819981573072137,-0.076255224334103,-0.390927917441852,-0.924740132227223
"2499",5.98697099646301,-5.59849940222591,1.33928773173982,-0.353597970803327,0.399946198325705,0.557922416929991,0.00017100011171362,-0.106942927891959,-0.00454403997627318,0.0495284919736523,-0.20870304582255,0.172222841505315,0.00509077622841469,0.0111238520974613,-0.0414817810933633,0.117555733341721,0.00486214556721441,-0.13473342124029,0.124247882862911,0.0426151354933016,-0.0677576876684546,-0.0325661252922945,-0.012692404777779,-0.0343843219243953,0.0192928234703501,-0.0143278708855611,0.00262838987124958,-0.0125418971594424,-0.00144477600597744,-0.00213754292123837,0.00172577474126964,0.00127479972424715,-0.000238274923042184,-2.26747251521292e-15,1.85645240472244e-15,1.8844113011655e-16,4.11044129011679e-16,4.58645153398581e-16,-1.55447464989109e-17,-1.93063883560049e-17,-3.85375467614925e-17,-4.04759674280277e-16,3.53175394766818e-16,6.41203269417205e-17,-8.16088794441356e-17,3.8551800344368e-16,-1.29934181022491e-16,6.48158616335649e-17,8.04050859913049e-17,1.40503123778867e-16,-1.94238052638871,-1.05715682912369,-0.225693653281724,-0.805424154509564,0.523175559565624,-1.16819396030418,-1.06331829612154,0.176305219508502,1.58389756564823,-2.5663189779269,-2.17927356409971,-0.897654290834137,-0.79512825107755,-1.65865743574846,-1.31020624705469,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,0.00222108181124832,-0.24828176658071,-2.00164567307608,-0.656008829828966,-2.00198801887918,-2.06444108462485
"1038",-3.21247606788403,0.286887234675642,-0.402222133139361,0.480278732407755,-0.4195202540565,-0.147627856933839,-0.572084529110723,-0.0486594285209332,-0.417821847441488,-0.123387657761689,-0.103269005738603,-0.0121720319527158,-0.0291930588601757,-0.0616975720537126,-0.00147070217775755,0.0966646730988419,0.0329474334548376,-0.121742406849186,-0.030842638725878,0.0552253661826051,-0.0827566493003043,-0.0261269062772655,0.00964751810409522,0.00446667472144598,0.00438662359980271,-0.00357012685111732,0.00456463001658937,0.00481829950181194,-0.000400011158936164,-0.00125450759995876,0.00151509983585662,0.000126018776901996,0.000645797684116237,6.97706243024999e-16,7.49964942651111e-15,-4.01921026766261e-15,1.91281205084885e-15,1.90185484769216e-15,-2.18240552610016e-15,-6.88444957211176e-17,-9.74158955379341e-16,-5.83589600320139e-16,8.37578272082392e-16,-7.54139849865508e-16,7.10712129938413e-17,-1.3539098133695e-16,1.04626026341946e-16,9.3426044753563e-17,2.88739679899635e-16,1.74303932309429e-16,-0.178322882311985,-1.05715682912369,-1.27114816216143,-1.1116373000448,-1.34266294047815,-0.465009246334675,-1.06331829612154,-0.771041493317182,-0.800461146251167,1.32907291700546,1.57391979629423,-0.0424422832545692,0.36587423147409,0.589455613376975,0.555564486383614,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.0998552822190084,-1.17182861686341,1.07216933205352,0.143126156254959
"1932",-1.38641237844904,1.1845012487298,-0.716506216653627,1.21882354119822,-0.0322329328024749,-0.170888723963033,0.232951620663382,0.00830193371909532,-0.251973813536735,0.0380722308795261,-0.0332261947225503,-0.0043017362425302,0.019464510834478,-0.0580868238142678,-0.00595197923462244,-0.044036820580201,-0.024741653189051,-0.0146422293938964,0.00368195253417548,0.0188148041497475,-0.00480864856483163,0.0303904549194632,-0.00446315263641942,0.00885079052672334,-0.00446249943856359,-0.00055349677677844,-0.000772768273323485,0.00331349274976409,-0.000731803287648947,0.00330968159414398,-0.000493155017056583,0.000292499619166683,-0.000175035441295274,1.35032949543139e-16,6.4504495157268e-16,3.46261804076587e-15,2.5754726808402e-15,-1.4563245804973e-16,-4.77326594186393e-16,1.63561439852733e-15,-5.26792065792413e-16,1.23099500487001e-15,2.43857001269341e-15,1.00386951064475e-15,-6.82308900279777e-17,-1.40283730876861e-16,5.38601747954575e-16,1.17172091482601e-15,-1.03695638200182e-15,9.82734494765262e-16,0.104855892284709,-0.421759063073211,-0.225693653281724,0.419428427631396,-0.720716773796893,-0.113416889349921,-0.760906670619083,-0.771041493317182,0.267855419469989,1.32907291700546,0.823281124215444,0.812769724324999,1.52687671402573,0.589455613376975,0.555564486383614,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.297076511633077,-0.595119478914277,0.893429967324021,0.44905320665513
"1011",1.05551287366708,5.97111207429754,0.238615744786834,0.152708187931843,0.505971173122843,-0.245830653720227,0.0117873011281756,1.01797762053396,-0.258549001139611,-0.0284333703959099,-0.161779994466275,0.225755025058353,0.222785843392077,0.186638935388553,0.0621962928779635,0.136652355445592,0.160940847869587,-0.0389250415442029,-0.00120949738754821,-0.0200373865977938,-0.0360228157328127,-0.0672186323248837,0.0155783994130345,-0.0120941426370542,0.0216082371440059,-0.0418754266323828,0.0051063497865227,0.00955683654257432,-0.00134953909242945,-0.00103855788167798,0.000130916043720173,0.000917954975270671,-0.00113939167025214,1.31257404833256e-15,-9.05099466681351e-16,-1.17079358654839e-15,6.83371892254393e-16,-2.63976919413156e-15,-3.40383282955691e-16,5.33261534069592e-17,1.15564896301769e-16,3.10171336220372e-16,3.16649539747817e-16,-1.43833555391616e-16,1.26919978975278e-15,-9.09870708118447e-16,6.65230606329896e-16,-9.49103613088798e-16,-7.1323839182419e-16,-5.8774768059749e-16,3.77324852302089,1.166735352053,-0.225693653281724,3.17534673744856,-0.0987706071156342,1.64454489557385,2.86803283541039,0.176305219508502,0.638455523212296,1.97830489949418,0.823281124215444,1.66798173190457,1.52687671402573,-0.15991540299817,-1.31020624705469,1.93072461425983,1.23590717835968,-0.112083959915555,-0.169908251199313,0.00222108181124832,-0.24828176658071,3.49895504705568,0.691385521126086,2.65377063062479,3.47855258348967
"1814",2.32233167854721,-2.40743343222148,-1.19294879458416,-0.71818468988162,-0.50435281757927,1.56824372923313,0.535583960316433,-0.280305268029394,-0.12338089186414,0.0866584731575851,0.168475964101982,-0.232302917285335,-0.0994272608579784,0.00816886916090301,-0.0883689024429018,0.0158694919251587,0.00999622087263528,-0.00830122463037398,-0.0719747673774875,0.0341886532692713,-0.00372840406982429,-0.0201327258652551,-0.0104351246613324,-0.0312257059723261,0.0310345023863445,-0.0175766601284919,-0.00751178008206173,0.00239261668672476,-0.00444707348983938,-0.00235620542739042,-0.00104786156594571,-0.000549524070833738,-0.00167988160604106,-3.93500524800119e-16,1.27698910099675e-15,-2.74055531190797e-15,5.24933448123838e-16,3.06319136758665e-16,5.85380988656938e-16,-9.92624217286921e-17,-3.99949914850633e-16,-6.36534739446919e-16,-2.1518041038262e-16,4.06676030081991e-16,2.27274736504484e-16,2.54643865693181e-16,3.77232218456016e-16,1.10763605646394e-16,3.48768177131051e-16,-1.7150935499077e-16,-0.996598299183715,0.849036469027754,1.34248811003784,-0.805424154509564,1.14512172624688,1.2929525385891,0.448739831390742,-0.771041493317182,1.2883159071483,-0.618623030460722,-0.677996219942131,-0.0424422832545692,0.36587423147409,0.589455613376975,0.555564486383614,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,1.34486503671085,-0.24828176658071,-1.08321847592369,1.13522539690066,-2.73915687609504,-1.27768258854573
"1013",-4.22834832527341,1.26016754304552,0.249928997168677,-0.0742179325648076,0.199999647568446,0.26258088370849,0.121288487359135,0.135746520028396,0.173877313919895,-0.114751877387873,0.14995456981305,0.10157519861823,0.0549125091047819,-0.0632463832911685,-0.0604236308005191,-0.0788298638014997,0.0125343430197078,0.0753901179483853,0.0419734880350243,-0.0132722437346421,0.0270863774764973,0.0116326368596326,0.0116095890365483,-0.00876679493859271,-0.0110470406010614,0.0202236147029424,0.0072921258126193,-0.000377345238338891,0.000685212915334842,0.00152206218289441,-0.000945176365957878,-0.00105726595591365,9.92229366335341e-05,-3.55891595380816e-16,4.31445162886231e-15,1.40629128692532e-15,3.89302847020626e-16,9.71156328339965e-16,-2.38222658766956e-16,5.2332820940328e-16,4.95163437138904e-16,3.8740365010521e-16,4.66371905209733e-17,3.07247884550279e-16,1.59571455782566e-16,1.5637906518872e-17,4.27826438049761e-16,3.15576419111615e-16,-8.94641515557377e-17,-3.59904340590628e-16,0.64047440969397,0.213638702977271,-0.225693653281724,0.113215282096156,-0.0987706071156342,0.238175467634834,0.751151456893198,0.176305219508502,-1.08689384865467,0.679840934516731,1.57391979629423,-0.897654290834137,-0.79512825107755,0.589455613376975,1.48844985310276,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,0.656279215360067,0.0229074328698196,1.41723962641849,0.589599288228826
"1177",-0.917694848863265,-1.07743249906649,-0.237186101426371,0.940570343973152,-0.330093817870081,-0.248252818391437,0.150259790131491,0.123533190282454,-0.00428130236124188,-0.103991854059751,-0.154992509394038,-0.117242961319625,-0.130538839752326,-0.0603830488624977,-0.0112461960191463,-0.013879211110068,0.0030832082622347,-0.0426185604724274,-0.0748482588134797,-0.0348054284830858,-0.017767666607475,-0.0291916081991447,-0.00108579100049015,-0.0128521701528235,-0.0108797824165423,0.00861258776875528,-0.00169958769455898,0.00728227110544122,-0.00141880580714712,-0.00292701386462803,0.000430374596585358,-0.000254918853667158,-6.59806368722564e-05,-8.55889727591049e-16,-1.82924358299747e-15,2.43231322026064e-15,9.24778503486822e-16,6.02552615332807e-16,7.43502816283236e-16,-2.16911424988845e-16,-7.78049077333422e-17,7.35443874782467e-16,7.50921864543829e-16,3.18563301766153e-16,5.10345200984108e-16,-3.91962458206749e-16,2.27708057713398e-16,-3.24090534658541e-16,4.17874231911214e-17,-1.04107314191371e-16,-0.833957982802966,-0.739457946098452,0.297033601158131,-0.805424154509564,-0.0987706071156342,-0.81660160331943,-1.06331829612154,0.176305219508502,-0.241448816667099,0.0306089520280044,0.0726424521366568,-0.0424422832545692,0.36587423147409,-0.15991540299817,-0.377320880335538,0.600669879991946,0.198260109861866,-0.112083959915555,-0.169908251199313,0.00222108181124832,-0.24828176658071,-0.716414585848455,-0.513788703049656,-0.461714895118305,-0.622926180943068
"1047",-0.746005946191613,1.84575533134266,0.983466312711804,-0.122872561360911,-0.39886888103469,-0.111461960795537,0.0229106159807628,0.121270433436319,0.0973270628505518,-0.116443008312726,0.00288653140218947,0.0280094879290572,0.066883354118852,-0.0418601554073684,0.106288609093168,0.0869505669093679,-0.0142300557979808,0.13305140952532,-0.128412824843277,0.0651863339381975,-0.0641642278740508,-0.0415148250919083,0.00857131118241749,0.0240188862405224,0.0117443670314356,-0.021085514834985,0.00165398385726154,0.00482819380117068,-0.00389650315800288,-0.00200848433211342,0.000805708312472236,-9.77574874445754e-05,2.72215061425865e-05,5.6777485478653e-15,-1.75377331443763e-15,-1.3632710562681e-15,6.61884569544024e-16,8.95912918412032e-16,-1.55857956569585e-15,9.30123902312455e-16,6.94455186370069e-16,-9.85118779219255e-16,2.6073567269647e-16,-3.34366836705418e-16,6.8541181305935e-16,-3.54616738417826e-16,3.26611743508232e-16,-1.56486817951813e-16,-2.74128479695112e-16,-2.84705133444078e-17,1.00009284289634,0.213638702977271,-0.748420907721579,0.113215282096156,-0.720716773796893,-0.465009246334675,0.448739831390742,2.07099864515987,-0.0418015561013603,0.679840934516731,0.0726424521366568,0.812769724324999,0.36587423147409,-0.15991540299817,-1.31020624705469,0.600669879991946,1.23590717835968,-0.112083959915555,-0.169908251199313,0.449769066777781,-0.24828176658071,1.02598847474341,-0.284801251216914,1.18262736448759,0.967769968067694
"1853",-1.18884585347684,-1.41248770808008,-0.32119499712084,-0.78061944029159,0.247257415159341,-0.100942772260997,-0.757543726862908,0.0472668650904952,0.393609090694804,0.251884955069174,-0.41244684700737,-0.108551773852827,-0.00411184480106937,0.11981115036272,0.0624295064959373,0.0362617808500256,0.0201163902485983,-0.0722448638143899,-0.000206013048171429,-0.139336030813392,0.0181051044047492,0.0805455499406644,0.058105468521533,0.00765794268042895,-0.0344666813117542,-0.0739230701784174,-0.00539381944579098,0.000336085012359932,-0.00106959167290395,-0.00525227747900371,-0.00137437828290293,-0.00215363753272764,0.000755329312153741,-2.92456264133169e-16,8.55454509707418e-16,-6.63791184105917e-17,6.7325617898465e-16,-8.48815459285169e-16,8.8056182865032e-17,-3.12456965912676e-16,-3.85472313718278e-16,1.99845342655652e-16,-7.77892410453185e-16,9.43111325994488e-17,4.61195923659207e-16,1.61677101225684e-16,-5.93314248912658e-18,7.22180171493544e-17,1.30562323594844e-16,1.62555798102202e-16,0.00445795264643906,-0.10406018004797,-0.748420907721579,-0.499211008974324,-0.720716773796893,-0.113416889349921,0.146328205888285,-0.771041493317182,-0.392442543145389,-0.618623030460722,0.0726424521366568,-0.897654290834137,-0.79512825107755,-0.909286419373315,-0.377320880335538,-0.729384854275934,-0.839386958635952,-0.112083959915555,-0.169908251199313,-0.445326903155284,-0.24828176658071,-0.39643233577998,-0.309591915517894,-0.378898823082787,-0.363300800452493
