,c_name,d_name,cdr_hat,cdr_all,cluster,c_cluster,d_cluster
523,c0_51,d2_4,0,0,-1,0,1
524,c0_51,d2_5,0,0,-1,0,1
525,c0_51,d2_6,0,0,-1,0,1
526,c0_51,d2_7,0,0,-1,0,1
527,c0_51,d2_8,0,0,-1,0,1
528,c0_51,d2_9,0,0,-1,0,1
529,c0_51,d2_10,0,0,-1,0,1
530,c0_51,d0_1,0.991502,0.991502,0,0,0
531,c0_51,d0_2,0.992438,0.992438,0,0,0
532,c0_51,d0_3,0.98356,0.98356,0,0,0
533,c0_51,d0_4,0.993093,0.993093,0,0,0
534,c0_51,d0_5,0.977257,0.977257,0,0,0
535,c0_51,d0_6,0.989684,0.989684,0,0,0
536,c0_51,d0_7,0.991724,0.991724,0,0,0
537,c0_51,d0_8,0.992103,0.992103,0,0,0
538,c0_51,d0_9,0.989075,0.989075,0,0,0
539,c0_51,d0_10,0.989242,0.989242,0,0,0
540,c0_26,d1_1,0,0,-1,0,2
541,c0_26,d1_2,0,0,-1,0,2
542,c0_26,d1_3,0,0,-1,0,2
543,c0_26,d1_4,0,0,-1,0,2
544,c0_26,d1_5,0,0,-1,0,1
545,c0_26,d1_6,0,0,-1,0,2
546,c0_26,d1_7,0,0,-1,0,2
547,c0_26,d1_8,0,0,-1,0,2
548,c0_26,d1_9,0,0,-1,0,2
549,c0_26,d1_10,0,0,-1,0,2
550,c0_26,d2_1,0,0,-1,0,1
551,c0_26,d2_2,0,0,-1,0,1
552,c0_26,d2_3,0,0,-1,0,1
553,c0_26,d2_4,0,0,-1,0,1
554,c0_26,d2_5,0,0,-1,0,1
555,c0_26,d2_6,0,0,-1,0,1
556,c0_26,d2_7,0,0,-1,0,1
557,c0_26,d2_8,0,0,-1,0,1
558,c0_26,d2_9,0,0,-1,0,1
559,c0_26,d2_10,0,0,-1,0,1
560,c0_26,d0_1,0.995802,0.995802,0,0,0
561,c0_26,d0_2,0.996756,0.996756,0,0,0
562,c0_26,d0_3,0.991845,0.991845,0,0,0
563,c0_26,d0_4,0.997038,0.997038,0,0,0
564,c0_26,d0_5,0.989798,0.989798,0,0,0
565,c0_26,d0_6,0.995567,0.995567,0,0,0
566,c0_26,d0_7,0.996448,0.996448,0,0,0
567,c0_26,d0_8,0.996611,0.996611,0,0,0
568,c0_26,d0_9,0.995304,0.995304,0,0,0
569,c0_26,d0_10,0.994679,0.994679,0,0,0
570,c2_6,d1_1,0,0,-1,1,2
571,c2_6,d1_2,0,0,-1,1,2
572,c2_6,d1_3,0,0,-1,1,2
573,c2_6,d1_4,0,0,-1,1,2
574,c2_6,d1_5,0.002234,0.002234,1,1,1
575,c2_6,d1_6,0,0,-1,1,2
576,c2_6,d1_7,0,0,-1,1,2
577,c2_6,d1_8,0,0,-1,1,2
578,c2_6,d1_9,0,0,-1,1,2
579,c2_6,d1_10,0,0,-1,1,2
580,c2_6,d2_1,0.995688,0.995688,1,1,1
581,c2_6,d2_2,0.999665,0.999665,1,1,1
582,c2_6,d2_3,0.993727,0.993727,1,1,1
583,c2_6,d2_4,0.998366,0.998366,1,1,1
584,c2_6,d2_5,0.999179,0.999179,1,1,1
585,c2_6,d2_6,0.999609,0.999609,1,1,1
586,c2_6,d2_7,0.999102,0.999102,1,1,1
587,c2_6,d2_8,0.99528,0.99528,1,1,1
588,c2_6,d2_9,0.999567,0.999567,1,1,1
589,c2_6,d2_10,0.999596,0.999596,1,1,1
590,c2_6,d0_1,0,0,-1,1,0
591,c2_6,d0_2,0,0,-1,1,0
592,c2_6,d0_3,0,0,-1,1,0
593,c2_6,d0_4,0,0,-1,1,0
594,c2_6,d0_5,0,0,-1,1,0
595,c2_6,d0_6,0,0,-1,1,0
596,c2_6,d0_7,0,0,-1,1,0
597,c2_6,d0_8,0,0,-1,1,0
598,c2_6,d0_9,0,0,-1,1,0
599,c2_6,d0_10,0,0,-1,1,0
600,c1_25,d1_1,0.855193,0.855193,2,1 & 2,2
601,c1_25,d1_2,0.814199,0.814199,2,1 & 2,2
602,c1_25,d1_3,0.717212,0.717212,2,1 & 2,2
603,c1_25,d1_4,0.722629,0.722629,2,1 & 2,2
604,c1_25,d1_5,0.999743,0.999743,1,1 & 2,1
605,c1_25,d1_6,0.970849,0.970849,2,1 & 2,2
606,c1_25,d1_7,0.725232,0.725232,2,1 & 2,2
607,c1_25,d1_8,0.617153,0.617153,2,1 & 2,2
608,c1_25,d1_9,0.724154,0.724154,2,1 & 2,2
609,c1_25,d1_10,0.740789,0.740789,2,1 & 2,2
610,c1_25,d2_1,0.999992,0.999992,1,1 & 2,1
611,c1_25,d2_2,0.999999,0.999999,1,1 & 2,1
612,c1_25,d2_3,0.999997,0.999997,1,1 & 2,1
613,c1_25,d2_4,0.999993,0.999993,1,1 & 2,1
614,c1_25,d2_5,0.99998,0.99998,1,1 & 2,1
615,c1_25,d2_6,0.999992,0.999992,1,1 & 2,1
616,c1_25,d2_7,0.999999,0.999999,1,1 & 2,1
617,c1_25,d2_8,0.999696,0.999696,1,1 & 2,1
618,c1_25,d2_9,0.999989,0.999989,1,1 & 2,1
619,c1_25,d2_10,0.999863,0.999863,1,1 & 2,1
620,c1_25,d0_1,0,0,-1,1 & 2,0
621,c1_25,d0_2,0,0,-1,1 & 2,0
622,c1_25,d0_3,0,0,-1,1 & 2,0
623,c1_25,d0_4,0,0,-1,1 & 2,0
624,c1_25,d0_5,0,0,-1,1 & 2,0
625,c1_25,d0_6,0,0,-1,1 & 2,0
626,c1_25,d0_7,0,0,-1,1 & 2,0
627,c1_25,d0_8,0,0,-1,1 & 2,0
628,c1_25,d0_9,0,0,-1,1 & 2,0
629,c1_25,d0_10,0,0,-1,1 & 2,0
630,c2_26,d1_1,0,0,-1,1,2
631,c2_26,d1_2,0,0,-1,1,2
632,c2_26,d1_3,0,0,-1,1,2
633,c2_26,d1_4,0,0,-1,1,2
634,c2_26,d1_5,0.002233,0.002233,1,1,1
635,c2_26,d1_6,0,0,-1,1,2
636,c2_26,d1_7,0,0,-1,1,2
637,c2_26,d1_8,0,0,-1,1,2
638,c2_26,d1_9,0,0,-1,1,2
639,c2_26,d1_10,0,0,-1,1,2
640,c2_26,d2_1,0.991591,0.991591,1,1,1
641,c2_26,d2_2,0.999343,0.999343,1,1,1
642,c2_26,d2_3,0.973914,0.973914,1,1,1
643,c2_26,d2_4,0.995426,0.995426,1,1,1
644,c2_26,d2_5,0.998394,0.998394,1,1,1
645,c2_26,d2_6,0.999234,0.999234,1,1,1
646,c2_26,d2_7,0.997352,0.997352,1,1,1
647,c2_26,d2_8,0.990798,0.990798,1,1,1
648,c2_26,d2_9,0.999152,0.999152,1,1,1
649,c2_26,d2_10,0.999209,0.999209,1,1,1
650,c2_26,d0_1,0,0,-1,1,0
651,c2_26,d0_2,0,0,-1,1,0
652,c2_26,d0_3,0,0,-1,1,0
653,c2_26,d0_4,0,0,-1,1,0
654,c2_26,d0_5,0,0,-1,1,0
655,c2_26,d0_6,0,0,-1,1,0
656,c2_26,d0_7,0,0,-1,1,0
657,c2_26,d0_8,0,0,-1,1,0
658,c2_26,d0_9,0,0,-1,1,0
659,c2_26,d0_10,0,0,-1,1,0
660,c0_49,d1_1,0,0,-1,0,2
661,c0_49,d1_2,0,0,-1,0,2
662,c0_49,d1_3,0,0,-1,0,2
663,c0_49,d1_4,0,0,-1,0,2
664,c0_49,d1_5,0,0,-1,0,1
665,c0_49,d1_6,0,0,-1,0,2
666,c0_49,d1_7,0,0,-1,0,2
667,c0_49,d1_8,0,0,-1,0,2
668,c0_49,d1_9,0,0,-1,0,2
669,c0_49,d1_10,0,0,-1,0,2
670,c0_49,d2_1,0,0,-1,0,1
671,c0_49,d2_2,0,0,-1,0,1
672,c0_49,d2_3,0,0,-1,0,1
673,c0_49,d2_4,0,0,-1,0,1
674,c0_49,d2_5,0,0,-1,0,1
675,c0_49,d2_6,0,0,-1,0,1
676,c0_49,d2_7,0,0,-1,0,1
677,c0_49,d2_8,0,0,-1,0,1
678,c0_49,d2_9,0,0,-1,0,1
679,c0_49,d2_10,0,0,-1,0,1
680,c0_49,d0_1,0.989161,0.989161,0,0,0
681,c0_49,d0_2,0.989873,0.989873,0,0,0
682,c0_49,d0_3,0.979078,0.979078,0,0,0
683,c0_49,d0_4,0.990748,0.990748,0,0,0
684,c0_49,d0_5,0.971107,0.971107,0,0,0
685,c0_49,d0_6,0.986197,0.986197,0,0,0
686,c0_49,d0_7,0.98892,0.98892,0,0,0
687,c0_49,d0_8,0.989425,0.989425,0,0,0
688,c0_49,d0_9,0.985386,0.985386,0,0,0
689,c0_49,d0_10,0.986287,0.986287,0,0,0
690,c0_19,d1_1,0,0,-1,0,2
691,c0_19,d1_2,0,0,-1,0,2
692,c0_19,d1_3,0,0,-1,0,2
693,c0_19,d1_4,0,0,-1,0,2
694,c0_19,d1_5,0,0,-1,0,1
695,c0_19,d1_6,0,0,-1,0,2
696,c0_19,d1_7,0,0,-1,0,2
697,c0_19,d1_8,0,0,-1,0,2
698,c0_19,d1_9,0,0,-1,0,2
699,c0_19,d1_10,0,0,-1,0,2
700,c0_19,d2_1,0,0,-1,0,1
701,c0_19,d2_2,0,0,-1,0,1
702,c0_19,d2_3,0,0,-1,0,1
703,c0_19,d2_4,0,0,-1,0,1
704,c0_19,d2_5,0,0,-1,0,1
705,c0_19,d2_6,0,0,-1,0,1
706,c0_19,d2_7,0,0,-1,0,1
707,c0_19,d2_8,0,0,-1,0,1
708,c0_19,d2_9,0,0,-1,0,1
709,c0_19,d2_10,0,0,-1,0,1
710,c0_19,d0_1,0.982865,0.982865,0,0,0
711,c0_19,d0_2,0.982858,0.982858,0,0,0
712,c0_19,d0_3,0.967118,0.967118,0,0,0
713,c0_19,d0_4,0.984329,0.984329,0,0,0
714,c0_19,d0_5,0.954802,0.954802,0,0,0
715,c0_19,d0_6,0.977699,0.977699,0,0,0
716,c0_19,d0_7,0.981255,0.981255,0,0,0
717,c0_19,d0_8,0.982105,0.982105,0,0,0
718,c0_19,d0_9,0.975339,0.975339,0,0,0
719,c0_19,d0_10,0.978357,0.978357,0,0,0
720,c2_10,d1_1,0,0,-1,1,2
721,c2_10,d1_2,0,0,-1,1,2
722,c2_10,d1_3,0,0,-1,1,2
723,c2_10,d1_4,0,0,-1,1,2
724,c2_10,d1_5,0.056986,0.056986,1,1,1
725,c2_10,d1_6,0,0,-1,1,2
726,c2_10,d1_7,0,0,-1,1,2
727,c2_10,d1_8,0,0,-1,1,2
728,c2_10,d1_9,0,0,-1,1,2
729,c2_10,d1_10,0,0,-1,1,2
730,c2_10,d2_1,0.956282,0.956282,1,1,1
731,c2_10,d2_2,0.99647,0.99647,1,1,1
732,c2_10,d2_3,0.928119,0.928119,1,1,1
733,c2_10,d2_4,0.9831,0.9831,1,1,1
734,c2_10,d2_5,0.991405,0.991405,1,1,1
735,c2_10,d2_6,0.995884,0.995884,1,1,1
736,c2_10,d2_7,0.989994,0.989994,1,1,1
737,c2_10,d2_8,0.952321,0.952321,1,1,1
738,c2_10,d2_9,0.995447,0.995447,1,1,1
739,c2_10,d2_10,0.995748,0.995748,1,1,1
740,c2_10,d0_1,0,0,-1,1,0
741,c2_10,d0_2,0,0,-1,1,0
742,c2_10,d0_3,0,0,-1,1,0
743,c2_10,d0_4,0,0,-1,1,0
744,c2_10,d0_5,0,0,-1,1,0
745,c2_10,d0_6,0,0,-1,1,0
746,c2_10,d0_7,0,0,-1,1,0
747,c2_10,d0_8,0,0,-1,1,0
748,c2_10,d0_9,0,0,-1,1,0
749,c2_10,d0_10,0,0,-1,1,0
750,c1_16,d1_1,0.999935,0.999935,2,1 & 2,2
751,c1_16,d1_2,0.999981,0.999981,2,1 & 2,2
752,c1_16,d1_3,0.999594,0.999594,2,1 & 2,2
753,c1_16,d1_4,0.999808,0.999808,2,1 & 2,2
754,c1_16,d1_5,0.99998,0.99998,1,1 & 2,1
755,c1_16,d1_6,0.999999,0.999999,2,1 & 2,2
756,c1_16,d1_7,0.998747,0.998747,2,1 & 2,2
757,c1_16,d1_8,0.994464,0.994464,2,1 & 2,2
758,c1_16,d1_9,0.998749,0.998749,2,1 & 2,2
759,c1_16,d1_10,0.998192,0.998192,2,1 & 2,2
760,c1_16,d2_1,0.999996,0.999996,1,1 & 2,1
761,c1_16,d2_2,1.0,1.0,1,1 & 2,1
762,c1_16,d2_3,0.999999,0.999999,1,1 & 2,1
763,c1_16,d2_4,0.999997,0.999997,1,1 & 2,1
764,c1_16,d2_5,0.999991,0.999991,1,1 & 2,1
765,c1_16,d2_6,0.999996,0.999996,1,1 & 2,1
766,c1_16,d2_7,0.999999,0.999999,1,1 & 2,1
767,c1_16,d2_8,0.999854,0.999854,1,1 & 2,1
768,c1_16,d2_9,0.999995,0.999995,1,1 & 2,1
769,c1_16,d2_10,0.999921,0.999921,1,1 & 2,1
770,c1_16,d0_1,0,0,-1,1 & 2,0
771,c1_16,d0_2,0,0,-1,1 & 2,0
772,c1_16,d0_3,0,0,-1,1 & 2,0
773,c1_16,d0_4,0,0,-1,1 & 2,0
774,c1_16,d0_5,0,0,-1,1 & 2,0
775,c1_16,d0_6,0,0,-1,1 & 2,0
776,c1_16,d0_7,0,0,-1,1 & 2,0
777,c1_16,d0_8,0,0,-1,1 & 2,0
778,c1_16,d0_9,0,0,-1,1 & 2,0
779,c1_16,d0_10,0,0,-1,1 & 2,0
780,c0_44,d1_1,0,0,-1,0,2
781,c0_44,d1_2,0,0,-1,0,2
782,c0_44,d1_3,0,0,-1,0,2
783,c0_44,d1_4,0,0,-1,0,2
784,c0_44,d1_5,0,0,-1,0,1
785,c0_44,d1_6,0,0,-1,0,2
786,c0_44,d1_7,0,0,-1,0,2
787,c0_44,d1_8,0,0,-1,0,2
788,c0_44,d1_9,0,0,-1,0,2
789,c0_44,d1_10,0,0,-1,0,2
790,c0_44,d2_1,0,0,-1,0,1
791,c0_44,d2_2,0,0,-1,0,1
792,c0_44,d2_3,0,0,-1,0,1
793,c0_44,d2_4,0,0,-1,0,1
794,c0_44,d2_5,0,0,-1,0,1
795,c0_44,d2_6,0,0,-1,0,1
796,c0_44,d2_7,0,0,-1,0,1
797,c0_44,d2_8,0,0,-1,0,1
798,c0_44,d2_9,0,0,-1,0,1
799,c0_44,d2_10,0,0,-1,0,1
800,c0_44,d0_1,0.795061,0.795061,0,0,0
801,c0_44,d0_2,0.737437,0.737437,0,0,0
802,c0_44,d0_3,0.665464,0.665464,0,0,0
803,c0_44,d0_4,0.754719,0.754719,0,0,0
804,c0_44,d0_5,0.588264,0.588264,0,0,0
805,c0_44,d0_6,0.747799,0.747799,0,0,0
806,c0_44,d0_7,0.735525,0.735525,0,0,0
807,c0_44,d0_8,0.74804,0.74804,0,0,0
808,c0_44,d0_9,0.630701,0.630701,0,0,0
809,c0_44,d0_10,0.75353,0.75353,0,0,0
810,c2_5,d1_1,0,0,-1,1,2
811,c2_5,d1_2,0,0,-1,1,2
812,c2_5,d1_3,0,0,-1,1,2
813,c2_5,d1_4,0,0,-1,1,2
814,c2_5,d1_5,0.000662,0.000662,1,1,1
815,c2_5,d1_6,0,0,-1,1,2
816,c2_5,d1_7,0,0,-1,1,2
817,c2_5,d1_8,0,0,-1,1,2
818,c2_5,d1_9,0,0,-1,1,2
819,c2_5,d1_10,0,0,-1,1,2
820,c2_5,d2_1,0.99576,0.99576,1,1,1
821,c2_5,d2_2,0.99967,0.99967,1,1,1
822,c2_5,d2_3,0.992453,0.992453,1,1,1
823,c2_5,d2_4,0.998282,0.998282,1,1,1
824,c2_5,d2_5,0.999193,0.999193,1,1,1
825,c2_5,d2_6,0.999615,0.999615,1,1,1
826,c2_5,d2_7,0.999089,0.999089,1,1,1
827,c2_5,d2_8,0.995358,0.995358,1,1,1
828,c2_5,d2_9,0.999574,0.999574,1,1,1
829,c2_5,d2_10,0.999602,0.999602,1,1,1
830,c2_5,d0_1,0,0,-1,1,0
831,c2_5,d0_2,0,0,-1,1,0
832,c2_5,d0_3,0,0,-1,1,0
833,c2_5,d0_4,0,0,-1,1,0
834,c2_5,d0_5,0,0,-1,1,0
835,c2_5,d0_6,0,0,-1,1,0
836,c2_5,d0_7,0,0,-1,1,0
837,c2_5,d0_8,0,0,-1,1,0
838,c2_5,d0_9,0,0,-1,1,0
839,c2_5,d0_10,0,0,-1,1,0
840,c1_23,d1_1,0.999538,0.999538,2,1 & 2,2
841,c1_23,d1_2,0.99983,0.99983,2,1 & 2,2
842,c1_23,d1_3,0.99714,0.99714,2,1 & 2,2
843,c1_23,d1_4,0.998272,0.998272,2,1 & 2,2
844,c1_23,d1_5,0.9825,0.9825,1,1 & 2,1
845,c1_23,d1_6,0.999987,0.999987,2,1 & 2,2
846,c1_23,d1_7,0.991203,0.991203,2,1 & 2,2
847,c1_23,d1_8,0.962496,0.962496,2,1 & 2,2
848,c1_23,d1_9,0.991231,0.991231,2,1 & 2,2
849,c1_23,d1_10,0.987481,0.987481,2,1 & 2,2
850,c1_23,d2_1,0.918948,0.918948,1,1 & 2,1
851,c1_23,d2_2,0.992455,0.992455,1,1 & 2,1
852,c1_23,d2_3,0.978989,0.978989,1,1 & 2,1
853,c1_23,d2_4,0.923757,0.923757,1,1 & 2,1
854,c1_23,d2_5,0.928992,0.928992,1,1 & 2,1
855,c1_23,d2_6,0.964842,0.964842,1,1 & 2,1
856,c1_23,d2_7,0.988947,0.988947,1,1 & 2,1
857,c1_23,d2_8,0.693758,0.693758,1,1 & 2,1
858,c1_23,d2_9,0.961235,0.961235,1,1 & 2,1
859,c1_23,d2_10,0.961763,0.961763,1,1 & 2,1
860,c1_23,d0_1,0,0,-1,1 & 2,0
861,c1_23,d0_2,0,0,-1,1 & 2,0
862,c1_23,d0_3,0,0,-1,1 & 2,0
863,c1_23,d0_4,0,0,-1,1 & 2,0
864,c1_23,d0_5,0,0,-1,1 & 2,0
865,c1_23,d0_6,0,0,-1,1 & 2,0
866,c1_23,d0_7,0,0,-1,1 & 2,0
867,c1_23,d0_8,0,0,-1,1 & 2,0
868,c1_23,d0_9,0,0,-1,1 & 2,0
869,c1_23,d0_10,0,0,-1,1 & 2,0
870,c2_21,d1_1,0,0,-1,1,2
871,c2_21,d1_2,0,0,-1,1,2
872,c2_21,d1_3,0,0,-1,1,2
873,c2_21,d1_4,0,0,-1,1,2
874,c2_21,d1_5,0.011211,0.011211,1,1,1
875,c2_21,d1_6,0,0,-1,1,2
876,c2_21,d1_7,0,0,-1,1,2
877,c2_21,d1_8,0,0,-1,1,2
878,c2_21,d1_9,0,0,-1,1,2
879,c2_21,d1_10,0,0,-1,1,2
880,c2_21,d2_1,0.882645,0.882645,1,1,1
881,c2_21,d2_2,0.989802,0.989802,1,1,1
882,c2_21,d2_3,0.795736,0.795736,1,1,1
883,c2_21,d2_4,0.952387,0.952387,1,1,1
884,c2_21,d2_5,0.975407,0.975407,1,1,1
885,c2_21,d2_6,0.988123,0.988123,1,1,1
886,c2_21,d2_7,0.971444,0.971444,1,1,1
887,c2_21,d2_8,0.874006,0.874006,1,1,1
888,c2_21,d2_9,0.986872,0.986872,1,1,1
889,c2_21,d2_10,0.987733,0.987733,1,1,1
890,c2_21,d0_1,0,0,-1,1,0
891,c2_21,d0_2,0,0,-1,1,0
892,c2_21,d0_3,0,0,-1,1,0
893,c2_21,d0_4,0,0,-1,1,0
894,c2_21,d0_5,0,0,-1,1,0
895,c2_21,d0_6,0,0,-1,1,0
896,c2_21,d0_7,0,0,-1,1,0
897,c2_21,d0_8,0,0,-1,1,0
898,c2_21,d0_9,0,0,-1,1,0
899,c2_21,d0_10,0,0,-1,1,0
900,c0_54,d1_1,0,0,-1,0,2
901,c0_54,d1_2,0,0,-1,0,2
902,c0_54,d1_3,0,0,-1,0,2
903,c0_54,d1_4,0,0,-1,0,2
904,c0_54,d1_5,0,0,-1,0,1
905,c0_54,d1_6,0,0,-1,0,2
906,c0_54,d1_7,0,0,-1,0,2
907,c0_54,d1_8,0,0,-1,0,2
908,c0_54,d1_9,0,0,-1,0,2
909,c0_54,d1_10,0,0,-1,0,2
910,c0_54,d2_1,0,0,-1,0,1
911,c0_54,d2_2,0,0,-1,0,1
912,c0_54,d2_3,0,0,-1,0,1
913,c0_54,d2_4,0,0,-1,0,1
914,c0_54,d2_5,0,0,-1,0,1
915,c0_54,d2_6,0,0,-1,0,1
916,c0_54,d2_7,0,0,-1,0,1
917,c0_54,d2_8,0,0,-1,0,1
918,c0_54,d2_9,0,0,-1,0,1
919,c0_54,d2_10,0,0,-1,0,1
920,c0_54,d0_1,0.997544,0.997544,0,0,0
921,c0_54,d0_2,0.998077,0.998077,0,0,0
922,c0_54,d0_3,0.995221,0.995221,0,0,0
923,c0_54,d0_4,0.998245,0.998245,0,0,0
924,c0_54,d0_5,0.993937,0.993937,0,0,0
925,c0_54,d0_6,0.997371,0.997371,0,0,0
926,c0_54,d0_7,0.997894,0.997894,0,0,0
927,c0_54,d0_8,0.997991,0.997991,0,0,0
928,c0_54,d0_9,0.997215,0.997215,0,0,0
929,c0_54,d0_10,0.996885,0.996885,0,0,0
930,c0_23,d1_1,0,0,-1,0,2
931,c0_23,d1_2,0,0,-1,0,2
932,c0_23,d1_3,0,0,-1,0,2
933,c0_23,d1_4,0,0,-1,0,2
934,c0_23,d1_5,0,0,-1,0,1
935,c0_23,d1_6,0,0,-1,0,2
936,c0_23,d1_7,0,0,-1,0,2
937,c0_23,d1_8,0,0,-1,0,2
938,c0_23,d1_9,0,0,-1,0,2
939,c0_23,d1_10,0,0,-1,0,2
940,c0_23,d2_1,0,0,-1,0,1
941,c0_23,d2_2,0,0,-1,0,1
942,c0_23,d2_3,0,0,-1,0,1
943,c0_23,d2_4,0,0,-1,0,1
944,c0_23,d2_5,0,0,-1,0,1
945,c0_23,d2_6,0,0,-1,0,1
946,c0_23,d2_7,0,0,-1,0,1
947,c0_23,d2_8,0,0,-1,0,1
948,c0_23,d2_9,0,0,-1,0,1
949,c0_23,d2_10,0,0,-1,0,1
950,c0_23,d0_1,0.993884,0.993884,0,0,0
951,c0_23,d0_2,0.994709,0.994709,0,0,0
952,c0_23,d0_3,0.988141,0.988141,0,0,0
953,c0_23,d0_4,0.995168,0.995168,0,0,0
954,c0_23,d0_5,0.983565,0.983565,0,0,0
955,c0_23,d0_6,0.992776,0.992776,0,0,0
956,c0_23,d0_7,0.994208,0.994208,0,0,0
957,c0_23,d0_8,0.994474,0.994474,0,0,0
958,c0_23,d0_9,0.992348,0.992348,0,0,0
959,c0_23,d0_10,0.992252,0.992252,0,0,0
960,c2_13,d1_1,0,0,-1,1,2
961,c2_13,d1_2,0,0,-1,1,2
962,c2_13,d1_3,0,0,-1,1,2
963,c2_13,d1_4,0,0,-1,1,2
964,c2_13,d1_5,0.014809,0.014809,1,1,1
965,c2_13,d1_6,0,0,-1,1,2
966,c2_13,d1_7,0,0,-1,1,2
967,c2_13,d1_8,0,0,-1,1,2
968,c2_13,d1_9,0,0,-1,1,2
969,c2_13,d1_10,0,0,-1,1,2
970,c2_13,d2_1,0.824963,0.824963,1,1,1
971,c2_13,d2_2,0.983824,0.983824,1,1,1
972,c2_13,d2_3,0.703647,0.703647,1,1,1
973,c2_13,d2_4,0.926114,0.926114,1,1,1
974,c2_13,d2_5,0.961322,0.961322,1,1,1
975,c2_13,d2_6,0.98118,0.98118,1,1,1
976,c2_13,d2_7,0.955192,0.955192,1,1,1
977,c2_13,d2_8,0.813412,0.813412,1,1,1
978,c2_13,d2_9,0.979213,0.979213,1,1,1
979,c2_13,d2_10,0.980566,0.980566,1,1,1
980,c2_13,d0_1,0,0,-1,1,0
981,c2_13,d0_2,0,0,-1,1,0
982,c2_13,d0_3,0,0,-1,1,0
983,c2_13,d0_4,0,0,-1,1,0
984,c2_13,d0_5,0,0,-1,1,0
985,c2_13,d0_6,0,0,-1,1,0
986,c2_13,d0_7,0,0,-1,1,0
987,c2_13,d0_8,0,0,-1,1,0
988,c2_13,d0_9,0,0,-1,1,0
989,c2_13,d0_10,0,0,-1,1,0
990,c1_31,d1_1,0.952935,0.952935,2,1 & 2,2
991,c1_31,d1_2,0.977537,0.977537,2,1 & 2,2
992,c1_31,d1_3,0.830353,0.830353,2,1 & 2,2
993,c1_31,d1_4,0.838779,0.838779,2,1 & 2,2
994,c1_31,d1_5,0.997528,0.997528,1,1 & 2,1
995,c1_31,d1_6,0.997991,0.997991,2,1 & 2,2
996,c1_31,d1_7,0.83575,0.83575,2,1 & 2,2
997,c1_31,d1_8,0.75675,0.75675,2,1 & 2,2
998,c1_31,d1_9,0.835156,0.835156,2,1 & 2,2
999,c1_31,d1_10,0.846516,0.846516,2,1 & 2,2
1000,c1_31,d2_1,0.998789,0.998789,1,1 & 2,1
1001,c1_31,d2_2,0.999906,0.999906,1,1 & 2,1
1002,c1_31,d2_3,0.99964,0.99964,1,1 & 2,1
1003,c1_31,d2_4,0.999016,0.999016,1,1 & 2,1
1004,c1_31,d2_5,0.99868,0.99868,1,1 & 2,1
1005,c1_31,d2_6,0.999351,0.999351,1,1 & 2,1
1006,c1_31,d2_7,0.999857,0.999857,1,1 & 2,1
1007,c1_31,d2_8,0.991178,0.991178,1,1 & 2,1
1008,c1_31,d2_9,0.999278,0.999278,1,1 & 2,1
1009,c1_31,d2_10,0.999241,0.999241,1,1 & 2,1
1010,c1_31,d0_1,0,0,-1,1 & 2,0
1011,c1_31,d0_2,0,0,-1,1 & 2,0
1012,c1_31,d0_3,0,0,-1,1 & 2,0
1013,c1_31,d0_4,0,0,-1,1 & 2,0
1014,c1_31,d0_5,0,0,-1,1 & 2,0
1015,c1_31,d0_6,0,0,-1,1 & 2,0
1016,c1_31,d0_7,0,0,-1,1 & 2,0
1017,c1_31,d0_8,0,0,-1,1 & 2,0
1018,c1_31,d0_9,0,0,-1,1 & 2,0
1019,c1_31,d0_10,0,0,-1,1 & 2,0
1020,c0_6,d1_1,0,0,-1,0,2
1021,c0_6,d1_2,0,0,-1,0,2
1022,c0_6,d1_3,0,0,-1,0,2
1023,c0_6,d1_4,0,0,-1,0,2
1024,c0_6,d1_5,0,0,-1,0,1
1025,c0_6,d1_6,0,0,-1,0,2
1026,c0_6,d1_7,0,0,-1,0,2
1027,c0_6,d1_8,0,0,-1,0,2
1028,c0_6,d1_9,0,0,-1,0,2
1029,c0_6,d1_10,0,0,-1,0,2
1030,c0_6,d2_1,0,0,-1,0,1
1031,c0_6,d2_2,0,0,-1,0,1
1032,c0_6,d2_3,0,0,-1,0,1
1033,c0_6,d2_4,0,0,-1,0,1
1034,c0_6,d2_5,0,0,-1,0,1
1035,c0_6,d2_6,0,0,-1,0,1
1036,c0_6,d2_7,0,0,-1,0,1
1037,c0_6,d2_8,0,0,-1,0,1
1038,c0_6,d2_9,0,0,-1,0,1
1039,c0_6,d2_10,0,0,-1,0,1
1040,c0_6,d0_1,0.999708,0.999708,0,0,0
1041,c0_6,d0_2,0.999779,0.999779,0,0,0
1042,c0_6,d0_3,0.999335,0.999335,0,0,0
1043,c0_6,d0_4,0.999798,0.999798,0,0,0
1044,c0_6,d0_5,0.999299,0.999299,0,0,0
1045,c0_6,d0_6,0.999697,0.999697,0,0,0
1046,c0_6,d0_7,0.999757,0.999757,0,0,0
1047,c0_6,d0_8,0.999769,0.999769,0,0,0
1048,c0_6,d0_9,0.999679,0.999679,0,0,0
1049,c0_6,d0_10,0.999511,0.999511,0,0,0
1050,c0_58,d1_1,0,0,-1,0,2
1051,c0_58,d1_2,0,0,-1,0,2
1052,c0_58,d1_3,0,0,-1,0,2
1053,c0_58,d1_4,0,0,-1,0,2
1054,c0_58,d1_5,0,0,-1,0,1
1055,c0_58,d1_6,0,0,-1,0,2
1056,c0_58,d1_7,0,0,-1,0,2
